773592529895915521	N
773599589169520641	N
773619434531463168	N
773623339524952065	N
773621651539984384	P
773624576257433601	N
773660854315253762	NONE
773673563803049984	P
773612142411087872	N
773611786700525569	N
773637831717773312	N
773522494225575936	N
773520452987879424	P
773548618523475968	N
773548134429560832	N
774343689179201536	N
774362398245396488	N
773316357807017984	N
773313519907434496	P
774329379417681920	P
774298353643429888	N
774300829620834304	P
774296431079387136	N
774319403555033088	P
774291620405673984	
